-0.582951360769357,25.1053943260992
-0.595347715963612,25.1081637857293
-0.613913458184356,25.1107764373273
-0.638652751507607,25.1132185407628
-0.669569620028199,25.1154717948256
-0.706667925264526,25.1175133295481
-0.749951337935784,25.1193156987536
-0.799423304052027,25.1208468728815
-0.855087005363941,25.1220702321429
-0.916945314084217,25.1229445600829
-0.985000741908948,25.12342403762
-1.05925538332912,25.1234582376575
-1.13971085318525,25.1229921203608
-1.22636821847948,25.1219660292122
-1.31922792442936,25.1203156879609
-1.41828971475633,25.1179721985944
-1.52355254618612,25.1148620404754
-1.63501449719945,25.1109070707882
-1.75267267096615,25.1060245264566
-1.87579869571266,25.0994546822306
-1.99935274355738,25.090926980418
-2.12120601060519,25.08223793661
-2.24135664408891,25.0734614738696
-2.35981007912187,25.0646215448478
-2.47657170569227,25.0557417064299
-2.59164686057431,25.0468451250778
-2.70504081943841,25.0379545820921
-2.81675878912608,25.029092478807
-2.92680590006285,25.0202808416963
-3.03518719886426,25.0115413274043
-3.1419076410657,25.0028952276913
-3.24697208400124,24.994363474285
-3.35038527985319,24.9859666436457
-3.45215186879528,24.9777249616409
-3.55227637230513,24.9696583081143
-3.65076318659305,24.9617862213615
-3.74761657614755,24.9541279025063
-3.84284066741287,24.9467022197638
-3.93643944258031,24.9395277126075
-4.02834551139222,24.9317284656319
-4.11919489214938,24.9203620793629
-4.21036425785957,24.908591546667
-4.30194545380118,24.8968151415701
-4.39394260759656,24.885027763548
-4.48635986319061,24.8732242367963
-4.57920138020853,24.8613993091261
-4.6724713332793,24.8495476508928
-4.76617391136074,24.8376638538849
-4.860313317036,24.82574243021
-4.95489376580309,24.813777811182
-5.04991948535007,24.801764346193
-5.14539471481754,24.7896963015648
-5.24132370402555,24.7775678594151
-5.337710712719,24.7653731165018
-5.43456000975482,24.7531060830545
-5.53187587230894,24.7407606816074
-5.62966258504645,24.7283307458183
-5.72792443926602,24.7158100192706
-5.82666573205586,24.7031921542927
-5.92579403066082,24.6900971470071
-6.02427783286856,24.6733703240192
-6.12241159938947,24.6557474815651
-6.22038828817324,24.6381203248585
-6.3182118605738,24.6204899865297
-6.41588625597933,24.6028575569646
-6.51341539165315,24.5852240848524
-6.61080316257454,24.5675905777667
-6.70805344129377,24.5499580027307
-6.80517007778008,24.5323272867598
-6.90215689927669,24.5146993174419
-6.99901771016584,24.4970749434767
-7.09575629183945,24.4794549752271
-7.19237640254704,24.4618401852691
-7.28888177727498,24.4442313089277
-7.38527612764273,24.4266290448415
-7.48156314174224,24.4090340554568
-7.57774648404848,24.3914469676092
-7.67382979528435,24.37386837302
-7.76981669232129,24.356298828841
-7.86568610545402,24.3386625227313
-7.96060561633709,24.3183069532254
-8.0550645619283,24.296555366864
-8.14951095860295,24.2747540363236
-8.2439479161053,24.252902273221
-8.33837852807591,24.2309993555214
-8.43280587194357,24.2090445277398
-8.52723300880314,24.1870370011412
-8.62166298327764,24.1649759539719
-8.71609882342597,24.1428605315736
-8.81054354058364,24.1206898466679
-8.90500012928328,24.0984629794831
-8.99947156708407,24.0761789779892
-9.09396081452059,24.053836858058
-9.18847081489105,24.031435603678
-9.28300449423745,24.0089741670992
-9.37756476114515,23.9864514690719
-9.47215450667898,23.9638663990078
-9.56677660423111,23.9412178151497
-9.66143390941738,23.9185045447783
-9.7561292599508,23.8957253843754
-9.85014677505092,23.8711712236018
-9.94338645570281,23.8447679932662
-10.0365610273627,23.8182913817614
-10.1296729556509,23.7917414564858
-10.222724617671,23.765118083513
-10.3157183748607,23.7384211056217
-10.4086565729133,23.7116503425565
-10.5015415416915,23.684805591289
-10.5943755951728,23.6578866262835
-10.6871610313959,23.6308931997542
-10.7799001323116,23.6038250419295
-10.8725951638206,23.5766818613016
-10.965248375615,23.5494633449008
-11.0578620011594,23.5221691585391
-11.1504382576356,23.4947989470648
-11.2429793458006,23.4673523346355
-11.335487450053,23.4398289249572
-11.4279647382432,23.4122283015342
-11.5204133616942,23.384550027934
-11.612835455108,23.3567936480444
-11.7048017327875,23.3281025706574
-11.7957909728219,23.2974765718708
-11.8866772509065,23.2666799961805
-11.9774930599689,23.2357746448493
-12.068239995385,23.2047604710953
-12.1589196405026,23.1736374130758
-12.2495335665533,23.1424053941439
-12.3400833326514,23.1110643230149
-12.4305704857136,23.0796140939876
-12.5209965604313,23.0480545871409
-12.6113630792148,23.0163856685394
-12.7016715521563,22.9846071904305
-12.7919234770161,22.9527189914563
-12.8821203391283,22.9207208968511
-12.9722636113982,22.8886127186207
-13.0623547542754,22.8563942557827
-13.1523952156797,22.8240652945352
-13.2423864309999,22.7916256084654
-13.332329823038,22.7590749587527
-13.422226801994,22.7264130943595
-13.5118705940556,22.6932920616427
-13.6005466409159,22.6585430356906
-13.6890221491299,22.623481485499
-13.7774004482765,22.5882806486737
-13.8656824189042,22.552940818229
-13.9538689343084,22.5174622794242
-14.0419608605697,22.4818453099324
-14.1299590564742,22.4460901799603
-14.2178643735264,22.4101971524256
-14.3056776559135,22.3741664830868
-14.3933997405156,22.3379984207057
-14.4810314568431,22.3016932071815
-14.5685736270707,22.2652510777174
-14.6560270659819,22.2286722609496
-14.7433925809764,22.1919569790977
