0.0726,0.0946,0.3157,0.1866384,0.2129592,13.9715592
0.077,0.0935,0.3223,0.1842456,0.1866384,13.9930944
0.0781,0.0957,0.319,0.1842456,0.1938168,13.9811304
0.0781,0.0935,0.3201,0.1770672,0.1890312,14.0002728
0.0803,0.0979,0.3256,0.1938168,0.1962096,14.0002728
0.0792,0.0924,0.3245,0.1890312,0.1986024,14.0122368
0.0792,0.0924,0.3201,0.1818528,0.191424,13.9930944
0.0869,0.0935,0.3223,0.1842456,0.2057808,14.0026656
0.0858,0.1012,0.3256,0.1890312,0.2009952,14.009844
0.088,0.0979,0.319,0.1842456,0.1986024,14.0122368
0.0847,0.0946,0.3234,0.1962096,0.1842456,14.0002728
0.0924,0.099,0.3212,0.1890312,0.1962096,14.0146296
0.0418,0.1309,0.33,0.1962096,0.215352,13.9787376
0.0451,0.1265,0.3223,0.1746744,0.2009952,13.9811304
0.0407,0.1254,0.3212,0.1866384,0.2009952,13.9691664
0.0451,0.1221,0.3234,0.1866384,0.2009952,13.9524168
0.0484,0.121,0.319,0.1842456,0.1770672,13.9643808
0.0462,0.1243,0.3146,0.1770672,0.1986024,13.9548096
0.0462,0.121,0.3256,0.1890312,0.1938168,13.9715592
0.0473,0.1254,0.3212,0.1842456,0.1986024,13.9572024
0.0517,0.1188,0.3179,0.1962096,0.2057808,13.9643808
0.0517,0.1144,0.3223,0.1890312,0.2081736,13.9548096
0.0517,0.1221,0.3201,0.1986024,0.2081736,13.9572024
0.0605,0.121,0.3234,0.1938168,0.1842456,13.9476312
0.055,0.1276,0.3168,0.191424,0.1866384,13.9428456
0.0605,0.1243,0.3201,0.1986024,0.2009952,13.9356672
0.0616,0.1199,0.3124,0.1986024,0.1962096,13.9428456
0.0616,0.1188,0.3234,0.1842456,0.2081736,13.9524168
0.0671,0.1188,0.3212,0.1698888,0.2105664,13.9595952
0.066,0.1232,0.3201,0.191424,0.2081736,13.9332744
0.0693,0.1188,0.3135,0.1842456,0.1842456,13.9548096
0.0638,0.1221,0.3212,0.1842456,0.2009952,13.9548096
0.0517,0.1518,0.3212,0.1890312,0.203388,13.9093464
0.055,0.1529,0.3179,0.2009952,0.1938168,13.9237032
0.0561,0.1463,0.3212,0.1818528,0.1842456,13.9117392
0.0539,0.1529,0.3157,0.1866384,0.1962096,13.9165248
0.0583,0.1485,0.3146,0.191424,0.2129592,13.8973824
0.0561,0.1485,0.3212,0.1986024,0.2009952,13.8878112
0.0528,0.1507,0.3223,0.1842456,0.191424,13.8925968
0.0638,0.1474,0.3201,0.191424,0.1890312,13.8973824
0.0528,0.1496,0.3201,0.1866384,0.1818528,13.8830256
0.0638,0.1529,0.3212,0.1818528,0.215352,13.8949896
0.0627,0.1419,0.3146,0.1818528,0.1986024,13.8878112
0.0627,0.1474,0.3179,0.1818528,0.1962096,13.8997752
0.0594,0.1507,0.3135,0.203388,0.1938168,13.8830256
0.0649,0.1485,0.3124,0.191424,0.1866384,13.890204
0.0638,0.1474,0.3124,0.1938168,0.2129592,13.8997752
0.0649,0.1507,0.3124,0.1938168,0.191424,13.8854184
0.0693,0.1496,0.3135,0.1866384,0.2057808,13.8854184
0.0671,0.143,0.3179,0.1842456,0.2081736,13.8973824
0.0638,0.143,0.3135,0.191424,0.1818528,13.8806328
0.0715,0.1474,0.3135,0.1866384,0.1866384,13.8830256
0.0528,0.1804,0.3212,0.1866384,0.191424,13.866276
0.0572,0.1859,0.3124,0.1842456,0.1842456,13.8638832
0.0572,0.1826,0.3113,0.1890312,0.1842456,13.8614904
0.0473,0.1804,0.3135,0.191424,0.203388,13.854312
0.0605,0.1826,0.3157,0.1938168,0.1890312,13.8590976
0.0572,0.1804,0.3124,0.1938168,0.1962096,13.8447408
0.0572,0.1782,0.3168,0.17946,0.2129592,13.8232056
0.0616,0.1782,0.3168,0.1698888,0.1938168,13.8399552
0.0638,0.1804,0.3146,0.1962096,0.1962096,13.8519192
0.0638,0.1771,0.3102,0.2057808,0.2105664,13.8351696
0.0594,0.1804,0.3157,0.1938168,0.2009952,13.830384
0.0627,0.1804,0.3124,0.203388,0.1890312,13.830384
0.0649,0.1738,0.3069,0.1818528,0.1866384,13.8255984
0.0616,0.1793,0.3124,0.1962096,0.1938168,13.8208128
0.0627,0.1782,0.3124,0.1962096,0.1962096,13.8351696
0.0627,0.1727,0.3146,0.1890312,0.1890312,13.8232056
0.0616,0.176,0.3168,0.1890312,0.1962096,13.8112416
0.0671,0.1738,0.3036,0.1842456,0.1986024,13.8136344
0.0638,0.176,0.2992,0.2009952,0.1866384,13.8208128
0.0671,0.1749,0.3091,0.1890312,0.203388,13.8136344
0.0616,0.2101,0.3157,0.203388,0.191424,13.7801352
0.0638,0.2134,0.3113,0.1962096,0.1890312,13.7897064
0.055,0.209,0.3113,0.1842456,0.1842456,13.7992776
0.0605,0.2134,0.3113,0.1962096,0.2105664,13.7920992
0.0572,0.2101,0.3113,0.191424,0.2081736,13.7633856
0.0561,0.209,0.308,0.2057808,0.1890312,13.770564
0.0572,0.2057,0.3113,0.1938168,0.2081736,13.7801352
0.0605,0.2101,0.3091,0.191424,0.1842456,13.782528
0.0517,0.2101,0.3047,0.1866384,0.1962096,13.7657784
0.0638,0.2068,0.3113,0.1890312,0.1986024,13.7920992
0.0627,0.209,0.308,0.2009952,0.1842456,13.7777424
0.0594,0.2024,0.3036,0.2105664,0.1986024,13.7657784
0.0572,0.2046,0.3069,0.1866384,0.191424,13.7609928
0.0682,0.2123,0.3058,0.2009952,0.1986024,13.7657784
0.0583,0.2024,0.3069,0.2057808,0.1962096,13.7586
0.0638,0.2079,0.3091,0.1890312,0.2057808,13.7562072
0.0605,0.2002,0.3113,0.191424,0.2081736,13.7490288
0.0682,0.2046,0.3069,0.1842456,0.17946,13.7514216
0.0638,0.2057,0.3069,0.1986024,0.2081736,13.7562072
0.0638,0.2057,0.3036,0.1938168,0.1986024,13.7538144
0.0671,0.242,0.3069,0.2105664,0.1890312,13.722708
0.0616,0.2387,0.3069,0.1770672,0.1866384,13.7203152
0.0627,0.2398,0.3113,0.17946,0.1818528,13.7179224
0.0605,0.2431,0.3091,0.191424,0.1866384,13.710744
0.0594,0.2442,0.3036,0.1890312,0.1698888,13.7203152
0.0594,0.2398,0.3058,0.1890312,0.2057808,13.7035656
0.0627,0.2365,0.3058,0.1890312,0.2009952,13.7083512
0.0616,0.2387,0.308,0.1842456,0.2081736,13.7011728
0.0583,0.2376,0.3036,0.1890312,0.1986024,13.6892088
0.0616,0.2343,0.3058,0.1938168,0.1938168,13.6963872
0.0572,0.2387,0.3069,0.1986024,0.2009952,13.710744
0.066,0.2332,0.3058,0.1986024,0.1986024,13.7083512
0.0561,0.2365,0.2992,0.191424,0.1866384,13.6820304
0.0583,0.2354,0.3036,0.1938168,0.1962096,13.6892088
0.0583,0.2321,0.3091,0.1890312,0.203388,13.6796376
0.0616,0.2354,0.3003,0.1866384,0.2081736,13.6604952
0.0671,0.2354,0.3047,0.1890312,0.2081736,13.6820304
0.0638,0.2354,0.2981,0.191424,0.2129592,13.6700664
0.0627,0.2277,0.3047,0.1986024,0.1938168,13.662888
0.0594,0.2365,0.3014,0.1842456,0.2057808,13.6604952
0.0583,0.2266,0.2981,0.1986024,0.1866384,13.662888
0.0616,0.2728,0.2992,0.1866384,0.1818528,13.6461384
0.0671,0.2717,0.2948,0.1890312,0.17946,13.63896
0.0605,0.2717,0.3014,0.1866384,0.215352,13.6485312
0.0638,0.264,0.297,0.1890312,0.1986024,13.6485312
0.0638,0.2662,0.2959,0.1962096,0.203388,13.6365672
0.0627,0.2651,0.3014,0.191424,0.2009952,13.6222104
0.0605,0.2695,0.3003,0.1842456,0.1986024,13.6317816
0.0594,0.2695,0.2959,0.1938168,0.215352,13.6365672
0.0605,0.2706,0.2981,0.191424,0.17946,13.6054608
0.0616,0.2673,0.2937,0.2081736,0.1938168,13.6246032
0.0605,0.2673,0.2948,0.1866384,0.2105664,13.6174248
0.0539,0.2662,0.2948,0.1818528,0.1986024,13.6102464
0.0616,0.2673,0.3003,0.2081736,0.215352,13.615032
0.0671,0.2695,0.297,0.1842456,0.1938168,13.5982824
0.0583,0.2651,0.2948,0.1962096,0.1938168,13.6078536
0.0583,0.2618,0.2937,0.1890312,0.203388,13.591104
0.0649,0.2684,0.2948,0.2057808,0.1818528,13.57914
0.0594,0.2651,0.2981,0.191424,0.1866384,13.5743544
0.0572,0.2629,0.2992,0.1866384,0.2009952,13.5815328
0.0605,0.2618,0.2992,0.191424,0.1962096,13.567176
0.0682,0.297,0.2948,0.203388,0.2129592,13.57914
0.066,0.2926,0.2915,0.1890312,0.2009952,13.57914
0.0627,0.2959,0.2959,0.1890312,0.1866384,13.5599976
0.0638,0.3003,0.2981,0.1770672,0.203388,13.5528192
0.0638,0.2959,0.2948,0.1866384,0.2009952,13.555212
0.0649,0.297,0.297,0.1842456,0.215352,13.5576048
0.0627,0.2992,0.2904,0.1986024,0.215352,13.5480336
0.0616,0.297,0.2904,0.1842456,0.1938168,13.5384624
0.0605,0.2926,0.2926,0.1986024,0.1986024,13.5408552
0.0616,0.297,0.2915,0.2057808,0.1866384,13.5576048
0.0583,0.2948,0.2937,0.2081736,0.2129592,13.51932
0.0594,0.2948,0.2959,0.1770672,0.1962096,13.5384624
0.0539,0.2904,0.297,0.1866384,0.203388,13.5169272
0.0627,0.2871,0.2959,0.191424,0.2081736,13.5217128
0.0528,0.2882,0.2959,0.1866384,0.203388,13.5049632
0.0583,0.2915,0.2893,0.1842456,0.191424,13.507356
0.0572,0.297,0.2948,0.1890312,0.1842456,13.5025704
0.055,0.2904,0.2926,0.1986024,0.203388,13.483428
0.0517,0.2937,0.286,0.1962096,0.191424,13.4882136
0.0528,0.2904,0.2959,0.2057808,0.203388,13.4786424
0.0682,0.3223,0.2893,0.1866384,0.203388,13.5097488
0.0693,0.3179,0.2882,0.17946,0.1938168,13.5025704
0.066,0.3234,0.2937,0.1698888,0.1962096,13.4929992
0.0649,0.319,0.2926,0.1842456,0.2009952,13.4690712
0.0715,0.319,0.2904,0.1890312,0.1962096,13.4642856
0.0704,0.3212,0.2893,0.17946,0.2009952,13.4810352
0.0671,0.3212,0.2838,0.191424,0.1962096,13.4666784
0.0682,0.3234,0.2915,0.203388,0.2057808,13.4666784
0.0638,0.3201,0.2893,0.1938168,0.1866384,13.4595
0.066,0.3212,0.2904,0.1962096,0.1938168,13.4690712
0.0583,0.3179,0.2926,0.1890312,0.1962096,13.4547144
0.0572,0.319,0.2893,0.2009952,0.1842456,13.435572
0.0594,0.3234,0.286,0.1890312,0.1962096,13.4331792
0.0605,0.319,0.2915,0.1962096,0.2081736,13.4283936
0.0605,0.3212,0.2882,0.2009952,0.203388,13.4331792
0.055,0.3157,0.2948,0.2057808,0.1890312,13.4188224
0.0539,0.3212,0.2893,0.17946,0.2057808,13.4307864
0.055,0.3179,0.286,0.2129592,0.2057808,13.4164296
0.055,0.3201,0.2893,0.1962096,0.1890312,13.39968
0.0561,0.3201,0.2871,0.1890312,0.1962096,13.3925016
0.0737,0.3476,0.2882,0.1962096,0.1962096,13.423608
0.0682,0.3443,0.2849,0.2009952,0.191424,13.4140368
0.066,0.3487,0.2827,0.1962096,0.191424,13.411644
0.0726,0.3509,0.286,0.1986024,0.1986024,13.3948944
0.066,0.3542,0.286,0.1842456,0.2081736,13.4020728
0.0649,0.3443,0.2904,0.203388,0.1938168,13.3853232
0.0715,0.3421,0.2849,0.1890312,0.1986024,13.4044656
0.0649,0.3487,0.2882,0.1818528,0.203388,13.3805376
0.0649,0.3487,0.2827,0.1962096,0.1938168,13.375752
0.0649,0.3476,0.286,0.1890312,0.203388,13.3781448
0.0616,0.3443,0.2838,0.1866384,0.1890312,13.3853232
0.0594,0.3465,0.2882,0.1938168,0.2129592,13.3685736
0.0583,0.3421,0.2838,0.1986024,0.191424,13.3566096
0.0616,0.3399,0.2838,0.1986024,0.2105664,13.3542168
0.055,0.3399,0.2849,0.1842456,0.1986024,13.3422528
0.0572,0.3432,0.2871,0.1818528,0.2081736,13.33986
0.0528,0.3421,0.2805,0.1890312,0.1938168,13.3302888
0.0539,0.3388,0.2783,0.1818528,0.1818528,13.3494312
0.055,0.3443,0.2816,0.1938168,0.1986024,13.3063608
0.0561,0.341,0.2827,0.1938168,0.1842456,13.3087536
0.0792,0.3729,0.2772,0.191424,0.203388,13.3255032
0.0737,0.3696,0.286,0.191424,0.2057808,13.3494312
0.0693,0.3685,0.2816,0.2009952,0.1938168,13.3231104
0.0693,0.374,0.2805,0.1938168,0.1938168,13.3302888
0.0715,0.374,0.2794,0.2105664,0.2009952,13.3350744
0.0693,0.3707,0.2761,0.17946,0.1866384,13.3207176
0.066,0.3718,0.2816,0.1746744,0.2009952,13.2967896
0.0638,0.3707,0.2805,0.203388,0.203388,13.3087536
0.0671,0.3707,0.2805,0.1890312,0.2057808,13.2896112
0.0638,0.3663,0.2816,0.1986024,0.2081736,13.2872184
0.0572,0.3696,0.2838,0.1890312,0.191424,13.28004
0.0649,0.3641,0.2783,0.1866384,0.1986024,13.2752544
0.066,0.3663,0.2816,0.191424,0.2105664,13.2704688
0.0539,0.3718,0.2783,0.2009952,0.1866384,13.244148
0.055,0.3674,0.2794,0.191424,0.1938168,13.2537192
0.0616,0.3685,0.2816,0.1962096,0.2057808,13.2393624
0.055,0.3685,0.2772,0.1962096,0.203388,13.2369696
0.0539,0.3674,0.2794,0.191424,0.1938168,13.2393624
0.0517,0.3663,0.2772,0.1938168,0.1986024,13.2417552
0.0506,0.3597,0.2772,0.1866384,0.1938168,13.2226128
0.0462,0.3652,0.2805,0.1986024,0.1842456,13.2178272
0.0704,0.3894,0.2783,0.191424,0.2009952,13.256112
0.0759,0.3894,0.2739,0.1866384,0.2057808,13.2465408
0.0748,0.3883,0.2761,0.1962096,0.1986024,13.2417552
0.0704,0.3982,0.2739,0.1842456,0.1962096,13.2393624
0.0693,0.3927,0.2717,0.1938168,0.1986024,13.2369696
0.0649,0.3905,0.2739,0.203388,0.203388,13.2297912
0.0704,0.3861,0.2761,0.17946,0.2057808,13.2106488
0.066,0.3894,0.2761,0.1746744,0.2009952,13.22022
0.0616,0.3938,0.2783,0.1866384,0.1962096,13.2010776
0.0616,0.3861,0.2783,0.1890312,0.1962096,13.2130416
0.0627,0.3828,0.275,0.1818528,0.1962096,13.2010776
0.0605,0.3916,0.2794,0.203388,0.2009952,13.184328
0.0583,0.3894,0.2794,0.1986024,0.2057808,13.1915064
0.0583,0.3828,0.2827,0.17946,0.1986024,13.1771496
0.0561,0.3861,0.2761,0.1962096,0.1866384,13.172364
0.0594,0.3894,0.2739,0.1842456,0.1938168,13.1699712
0.055,0.3817,0.275,0.1986024,0.1962096,13.1436504
0.0506,0.3894,0.2772,0.1890312,0.2009952,13.1508288
0.0561,0.3828,0.275,0.1842456,0.1890312,13.1508288
0.0517,0.3883,0.2772,0.1962096,0.2105664,13.1460432
0.0737,0.4125,0.2728,0.203388,0.2009952,13.1747568
0.0748,0.4136,0.2761,0.1962096,0.1938168,13.1867208
0.0726,0.4081,0.275,0.1842456,0.2009952,13.1627928
0.0737,0.4048,0.2673,0.1842456,0.1938168,13.1580072
0.0682,0.4048,0.2706,0.17946,0.2009952,13.1604
0.0671,0.4048,0.2739,0.1890312,0.1938168,13.1436504
0.0682,0.4103,0.2739,0.17946,0.203388,13.1436504
0.0671,0.4059,0.2706,0.2105664,0.1938168,13.148436
0.0638,0.4103,0.2805,0.1962096,0.1938168,13.1316864
0.066,0.4092,0.2673,0.1986024,0.2081736,13.124508
0.0605,0.407,0.2684,0.1770672,0.1938168,13.1436504
0.066,0.4081,0.2739,0.1746744,0.1890312,13.1197224
0.0583,0.4092,0.2728,0.1938168,0.1986024,13.1221152
0.0649,0.4081,0.2706,0.191424,0.1842456,13.1029728
0.0561,0.4103,0.2717,0.1962096,0.2057808,13.0910088
0.0539,0.4081,0.2673,0.1962096,0.1866384,13.1053656
0.055,0.407,0.2728,0.1890312,0.1866384,13.0910088
0.0572,0.4015,0.2695,0.1890312,0.2081736,13.0790448
0.0462,0.4103,0.2695,0.1866384,0.2105664,13.0814376
0.0462,0.4037,0.2706,0.2105664,0.191424,13.064688
0.077,0.4246,0.2706,0.191424,0.2057808,13.1077584
0.0759,0.4257,0.2695,0.1986024,0.1866384,13.1053656
0.0748,0.4246,0.2651,0.1746744,0.191424,13.10058
0.0759,0.4312,0.2728,0.1962096,0.215352,13.0981872
0.0715,0.4246,0.2717,0.203388,0.1890312,13.0957944
0.0737,0.429,0.2684,0.1890312,0.1986024,13.0742592
0.0649,0.4268,0.2673,0.1986024,0.2105664,13.076652
0.0616,0.4224,0.2728,0.1866384,0.1842456,13.076652
0.0605,0.4279,0.2673,0.1986024,0.2057808,13.0622952
0.0682,0.4224,0.2717,0.1818528,0.2009952,13.0575096
0.0627,0.4246,0.2706,0.1866384,0.17946,13.0670808
0.0561,0.4202,0.2695,0.1938168,0.1866384,13.0479384
0.0517,0.4268,0.2695,0.1938168,0.1890312,13.0335816
0.0594,0.4213,0.2728,0.191424,0.1770672,13.0359744
0.0561,0.4169,0.2673,0.1938168,0.17946,13.028796
0.0572,0.4268,0.2717,0.1818528,0.1986024,13.028796
0.0605,0.4235,0.2673,0.2129592,0.1938168,13.0264032
0.0517,0.4213,0.275,0.1986024,0.1866384,13.0144392
0.0506,0.429,0.2662,0.1986024,0.1986024,13.0240104
0.0506,0.4235,0.2662,0.1866384,0.1986024,12.992904
0.0781,0.4389,0.2651,0.2057808,0.1962096,13.0311888
0.077,0.4422,0.264,0.1866384,0.2009952,13.0431528
0.0737,0.4378,0.2717,0.1890312,0.1890312,13.0359744
0.0726,0.4411,0.2629,0.191424,0.1890312,13.0192248
0.0693,0.4356,0.264,0.1842456,0.1938168,13.0240104
0.0715,0.4378,0.2629,0.1842456,0.1866384,13.004868
0.0649,0.4389,0.2651,0.191424,0.2057808,13.0192248
0.066,0.4345,0.2673,0.191424,0.1890312,13.004868
0.0605,0.4389,0.2607,0.1866384,0.2009952,13.0000824
0.0638,0.4389,0.2684,0.1938168,0.191424,12.9905112
0.0627,0.4433,0.2673,0.1986024,0.2081736,12.9857256
0.0605,0.4367,0.2651,0.1866384,0.1890312,12.9905112
0.0594,0.4334,0.264,0.1866384,0.1866384,12.968976
0.0616,0.44,0.2706,0.1890312,0.2129592,12.9833328
0.0561,0.4345,0.2684,0.1818528,0.1962096,12.9713688
0.0583,0.44,0.2629,0.203388,0.1866384,12.9546192
0.055,0.4323,0.2629,0.1818528,0.1938168,12.9617976
0.0528,0.4356,0.2717,0.167496,0.203388,12.9522264
0.0528,0.4367,0.2651,0.2009952,0.1938168,12.957012
0.0484,0.4389,0.2651,0.1842456,0.2081736,12.9498336
0.0792,0.4521,0.264,0.1890312,0.191424,12.9737616
0.0781,0.4598,0.2596,0.1842456,0.2081736,12.9737616
0.0737,0.4576,0.2585,0.1938168,0.1938168,12.9737616
0.0748,0.4554,0.2651,0.2057808,0.1866384,12.9617976
0.0759,0.4488,0.2618,0.1938168,0.2081736,12.968976
0.0726,0.4565,0.2629,0.1890312,0.2081736,12.9713688
0.0726,0.4521,0.2585,0.1938168,0.2081736,12.9354768
0.0671,0.4477,0.264,0.1818528,0.203388,12.9641904
0.0671,0.4488,0.2629,0.1986024,0.2057808,12.9354768
0.0704,0.451,0.2607,0.191424,0.1938168,12.9306912
0.0627,0.4455,0.2574,0.1986024,0.1722816,12.9402624
0.0616,0.4499,0.2618,0.1866384,0.1986024,12.9354768
0.055,0.4554,0.2607,0.1962096,0.2057808,12.9426552
0.0616,0.4543,0.2673,0.2057808,0.2009952,12.9115488
0.0561,0.4499,0.2618,0.1962096,0.2009952,12.9139416
0.0528,0.4444,0.2607,0.1938168,0.1890312,12.9067632
0.0539,0.4499,0.264,0.1770672,0.1938168,12.9043704
0.0539,0.4488,0.2629,0.2009952,0.1986024,12.8995848
0.0506,0.4532,0.2662,0.1866384,0.2009952,12.8924064
0.0484,0.451,0.264,0.1818528,0.1890312,12.8756568
0.0429,0.4499,0.2629,0.2129592,0.1938168,12.897192
0.0792,0.4609,0.2607,0.191424,0.215352,12.9043704
0.0803,0.4642,0.2585,0.1842456,0.2105664,12.9235128
0.0737,0.4598,0.2629,0.1890312,0.1842456,12.9115488
0.0726,0.4642,0.2596,0.1842456,0.1746744,12.8995848
0.0715,0.4664,0.2607,0.1818528,0.2057808,12.9019776
0.0693,0.462,0.264,0.2081736,0.191424,12.9019776
0.0693,0.4631,0.2607,0.1818528,0.2009952,12.885228
0.0682,0.4554,0.2662,0.1770672,0.1962096,12.8828352
0.0649,0.462,0.2618,0.1866384,0.1842456,12.8900136
0.0671,0.4576,0.2574,0.1842456,0.1938168,12.885228
0.0649,0.4609,0.2585,0.1842456,0.203388,12.8589072
0.0594,0.4642,0.2585,0.203388,0.1938168,12.8660856
0.0528,0.4631,0.2673,0.1986024,0.1842456,12.8804424
0.0561,0.4598,0.2585,0.191424,0.1866384,12.8636928
0.0583,0.4565,0.2618,0.1938168,0.1842456,12.8756568
0.0528,0.462,0.2607,0.1842456,0.191424,12.8636928
0.0462,0.4631,0.2607,0.2057808,0.203388,12.8613
0.0528,0.4642,0.2596,0.1962096,0.2009952,12.8517288
0.0484,0.4576,0.2607,0.191424,0.191424,12.8613
0.0484,0.4554,0.2596,0.191424,0.1842456,12.8445504
0.0814,0.4708,0.2574,0.1962096,0.2009952,12.8660856
0.0737,0.4741,0.2574,0.1842456,0.1842456,12.8565144
0.0693,0.4708,0.2607,0.17946,0.1866384,12.8684784
0.0759,0.4719,0.253,0.2009952,0.1962096,12.8660856
0.0726,0.473,0.2607,0.191424,0.203388,12.8517288
0.0715,0.4642,0.2629,0.191424,0.1842456,12.8565144
0.0715,0.4686,0.2651,0.1842456,0.1890312,12.8589072
0.0704,0.4708,0.2596,0.1842456,0.1986024,12.8397648
0.0671,0.4686,0.2585,0.1890312,0.191424,12.8397648
0.066,0.4653,0.2541,0.17946,0.1890312,12.837372
